Date,Season,Rainfall (mm),Festival,Festival_Impact,Avg Temp (°C),Fuel Price (₹/L),Supply (Tonnes),Govt Policy,Disease Outbreak,Base_Price (₹/kg),Tomato_Price (₹/kg)
2019-08-11,Winter,18.406646925957247,,1.0,24.68005545374268,73.64931506849315,61,0,0,37.10551050302057,43.43478380372681
2019-08-12,Winter,18.364720998030315,,1.0,19.471968653682524,73.66575342465754,72,0,0,57.21853948786256,53.373504476308796
2019-08-13,Winter,8.969370120107577,,1.0,28.737919815463044,73.68219178082192,196,1,0,41.35732394005916,40.89621442532229
2019-08-14,Winter,1.9378162253364661,,1.0,33.162793617636744,73.6986301369863,60,0,0,36.57929061274504,45.91681699374017
2019-08-15,Winter,3.797139909226559,,1.0,30.05128442409838,73.71506849315068,151,0,0,57.448874031616725,53.25281178066855
2019-08-16,Winter,8.153444513694767,,1.0,34.41692306838212,73.73150684931507,168,1,0,30.429189495645073,44.70226055637849
2019-08-17,Winter,3.6188205064805,,1.0,29.15351713803589,73.74794520547945,112,0,0,51.18404306529166,38.701765394754666
2019-08-18,Winter,18.85900472610984,,1.0,27.832765753308284,73.76438356164384,125,0,0,40.016036203324944,48.36023757531025
2019-08-19,Winter,3.544810848498996,,1.0,30.837475244047756,73.78082191780823,90,1,0,44.08525255397775,50.772907000790184
2019-08-20,Winter,9.549186584848961,,1.0,26.595200475057602,73.7972602739726,138,0,0,32.23961099851949,38.599657167931696
2019-08-21,Winter,2.9857958546388907,,1.0,31.089513280344196,73.81369863013698,119,1,0,51.01181646660127,54.237344483196566
2019-08-22,Winter,13.040194456218654,,1.0,25.003416898106465,73.83013698630137,157,0,0,35.35702845116322,30.847588355230535
2019-08-23,Winter,10.57192673366333,,1.0,25.255985889096085,73.84657534246575,76,0,0,59.66767928994675,48.73584873189418
2019-08-24,Winter,0.6260054557672312,,1.0,33.866894845375285,73.86301369863014,167,0,0,46.668520054728845,33.310388565806036
2019-08-25,Winter,0.6249952860357766,,1.0,27.717776943268436,73.87945205479453,173,0,0,32.691329700905555,58.90546413491266
2019-08-26,Winter,10.050588473964563,,1.0,33.48208159001751,73.8958904109589,188,0,0,30.84713378881702,46.43417298534476
2019-08-27,Winter,7.011837949728726,,1.0,31.959366302290817,73.91232876712328,88,0,0,36.06797604786806,52.20501023131183
2019-08-28,Winter,14.649126812178144,,1.0,19.43720779290768,73.92876712328767,184,0,0,47.57290933257538,53.30680180365688
2019-08-29,Winter,19.750053327781604,,1.0,29.840110847488408,73.94520547945206,132,0,0,58.03891168625752,31.087245647396482
2019-08-30,Winter,8.916711799250166,,1.0,28.234415340330752,73.96164383561644,63,1,0,57.40410949591164,43.331548779333225
2019-08-31,Winter,9.606331164868141,,1.0,23.324330130895998,73.97808219178083,92,0,0,46.921833683743664,59.49797615192105
2019-09-01,Winter,7.158198450852408,,1.0,19.67804169920669,73.9945205479452,55,0,0,39.06920130915114,30.78619156821102
2019-09-02,Winter,13.15592499389444,,1.0,22.30453468217852,74.01095890410959,198,0,0,35.846652763080876,48.454941102136004
2019-09-03,Winter,9.750887920750573,,1.0,27.859002169743707,74.02739726027397,168,0,0,46.76605542029152,46.05180080008431
2019-09-04,Winter,15.930933699279176,,1.0,26.47507824671772,74.04383561643836,63,0,0,47.944621873895834,33.110803689784184
2019-09-05,Winter,18.237798503133856,,1.0,31.796027684553607,74.06027397260274,189,0,0,40.41486377945927,52.40184829104804
2019-09-06,Winter,16.120902359921047,,1.0,32.04327937747043,74.07671232876712,51,0,0,36.744906066498125,48.77611910037666
2019-09-07,Winter,3.5351835764317885,,1.0,32.118046863820155,74.0931506849315,132,0,0,47.913499243368165,44.068155625596674
2019-09-08,Winter,14.662425874413632,,1.0,23.448963753787137,74.10958904109589,181,0,0,34.18161260515686,44.43828774191158
2019-09-09,Winter,3.9976273685931907,,1.0,30.735795875199724,74.12602739726027,59,0,0,41.5156673708584,30.972793519479595
2019-09-10,Winter,0.05956627796358305,,1.0,29.957931927658265,74.14246575342466,93,0,0,35.80446242367209,30.854072569153878
2019-09-11,Winter,5.813877810122527,,1.0,21.829543376361297,74.15890410958905,113,0,0,43.76653927374248,36.92306317643191
2019-09-12,Winter,3.4620826562577323,,1.0,33.13025643643809,74.17534246575343,150,0,0,56.42500342779631,42.281180249712605
2019-09-13,Winter,19.05864544057079,,1.0,22.36521749251391,74.1917808219178,139,0,0,58.4231377226089,40.35396007187357
2019-09-14,Winter,14.16239454838056,,1.0,32.39691396465256,74.20821917808219,155,0,0,54.967244615715174,53.13789115242065
2019-09-15,Winter,7.460926013112372,,1.0,20.21688979847176,74.22465753424657,155,0,0,40.01612457981422,41.79600643426584
2019-09-16,Winter,5.815075430911081,,1.0,23.34403322045836,74.24109589041096,162,0,0,36.727133686677234,53.17650832526061
2019-09-17,Winter,16.09677669221354,,1.0,38.07172677001188,74.25753424657535,58,0,0,55.52905128657462,41.062525131234096
2019-09-18,Winter,15.787716471104753,,1.0,21.63892727482196,74.27397260273972,69,0,0,53.757503181701566,31.528780780963928
2019-09-19,Winter,0.13898247218624427,,1.0,28.60860740262699,74.2904109589041,108,0,0,31.222627170694203,39.109048950188104
2019-09-20,Winter,11.612931842746377,,1.0,29.359462861072203,74.30684931506849,137,0,0,51.663530703915896,35.28221005056282
2019-09-21,Winter,11.419468449871244,,1.0,22.78518561054546,74.32328767123288,138,1,0,56.128867659245394,48.46199581595108
2019-09-22,Winter,11.043219704273781,,1.0,29.69661659696544,74.33972602739726,149,0,0,52.796598005247105,32.80686270003932
2019-09-23,Winter,6.73962102630866,,1.0,30.36520345456278,74.35616438356165,86,0,0,34.05709736614854,47.375792073967474
2019-09-24,Winter,3.6321453463686937,,1.0,20.604489448201363,74.37260273972603,115,0,0,33.3114822117946,49.34102391984878
2019-09-25,Winter,6.1954379319151105,,1.0,25.816627814849234,74.3890410958904,180,0,0,53.597554643828275,46.846264917501955
2019-09-26,Winter,19.491415409706775,,1.0,25.14598818136822,74.40547945205479,152,0,0,46.26673742891572,31.547424707580973
2019-09-27,Winter,7.638637650658011,,1.0,22.1249540712329,74.42191780821918,150,0,0,32.18490691453913,37.46099268404397
2019-09-28,Winter,17.17228882920461,,1.0,33.18223647686923,74.43835616438356,81,0,0,49.13450221833416,58.68285613320526
2019-09-29,Winter,16.083723316986102,,1.0,20.96941660608421,74.45479452054795,65,0,0,47.47488887332847,49.37293730986468
2019-09-30,Winter,0.9133814143637431,,1.0,32.24930182635841,74.47123287671232,77,0,0,32.63134970296808,31.398938819109183
2019-10-01,Monsoon,101.00526369744972,,1.0,31.615550889162943,74.4876712328767,161,0,0,38.1952983160227,48.878999239453954
2019-10-02,Monsoon,62.18141267059647,,1.0,25.73481769493899,74.5041095890411,68,0,0,56.74694038763876,67.38518969717687
2019-10-03,Monsoon,80.18385160727243,,1.0,36.45888498692996,74.52054794520548,74,1,0,54.54267278741219,40.525227884747466
2019-10-04,Monsoon,88.86324347780302,,1.0,27.988105180938224,74.53698630136986,154,0,0,48.28522496078968,41.982721520578146
2019-10-05,Monsoon,77.38264336595824,,1.0,29.61524758222183,74.55342465753425,127,0,0,34.782509594494556,67.6289178738466
2019-10-06,Monsoon,72.49779859916063,,1.0,29.234571779339344,74.56986301369864,146,0,0,30.358040554764052,58.91532256932024
2019-10-07,Monsoon,77.3069494035195,,1.0,27.8281153048024,74.58630136986301,97,0,0,53.99815185945928,50.393567074095564
2019-10-08,Monsoon,64.08590811640038,,1.0,26.130244647118445,74.6027397260274,62,0,0,57.57835337841355,42.508504545434846
2019-10-09,Monsoon,52.39800164403344,,1.0,20.256745458228398,74.61917808219178,115,0,0,36.44954513410286,57.100801366667945
2019-10-10,Monsoon,95.4901392304624,,1.0,25.13219260579991,74.63561643835617,161,0,1,47.56815040833024,65.1706668021297
2019-10-11,Monsoon,54.21653615107683,,1.0,35.52448167820979,74.65205479452055,56,1,0,35.25502855697921,53.062614338740964
2019-10-12,Monsoon,99.71679846290851,,1.0,24.767083478710358,74.66849315068492,195,1,0,47.738028025253215,76.90263958143636
2019-10-13,Monsoon,112.7751163319856,,1.0,27.771534165113202,74.68493150684931,112,0,0,53.94892248113806,59.48681258756291
2019-10-14,Monsoon,92.94106618110757,,1.0,26.56599500468233,74.7013698630137,199,0,0,59.28236693804105,73.5047201808927
2019-10-15,Monsoon,110.6924093449934,Navaratri,1.2,28.54197704955815,74.71780821917808,156,0,0,58.752374139814876,65.67350074460812
2019-10-16,Monsoon,88.01142397920486,,1.0,20.622141757864558,74.73424657534247,173,0,0,58.62862973631671,55.32760832315765
2019-10-17,Monsoon,95.86143843566433,,1.0,30.91299362806852,74.75068493150685,139,0,0,35.40602829999926,68.4249642152728
2019-10-18,Monsoon,104.68592445115522,,1.0,25.289683435461868,74.76712328767124,174,0,0,54.58433007522588,74.79579581560935
2019-10-19,Monsoon,111.58218527244719,,1.0,24.39460680408661,74.78356164383561,144,1,0,34.70458046241723,71.56743335722112
2019-10-20,Monsoon,114.95485687972611,,1.0,27.637736335171084,74.8,84,0,0,46.65385789455969,51.84717773716773
2019-10-21,Monsoon,99.46254157427623,,1.0,26.820801457844937,74.81643835616438,167,0,0,46.62500109404033,53.30324320610228
2019-10-22,Monsoon,86.0885792898728,,1.0,32.138309954387296,74.83287671232877,120,0,0,52.30028077642148,72.01756289278299
2019-10-23,Monsoon,87.39590746153334,,1.0,35.14991300603819,74.84931506849315,98,0,0,34.974535245103446,68.28347870104305
2019-10-24,Monsoon,68.65319552542593,Diwali,1.5,24.40170626650824,74.86575342465753,163,0,0,52.85692670155744,56.01867469638343
2019-10-25,Monsoon,84.0342341285873,Diwali,1.5,28.731320274194616,74.88219178082191,177,0,0,55.27782486722241,64.5438750181417
2019-10-26,Monsoon,118.19557450582306,,1.0,34.030204230777755,74.8986301369863,105,0,0,45.27411539021411,77.76710692515273
2019-10-27,Monsoon,102.36555604955117,,1.0,33.697360351046505,74.91506849315068,171,0,0,41.709263352856254,39.49586593126038
2019-10-28,Monsoon,83.4802313549643,,1.0,19.827575161586243,74.93150684931507,90,1,0,32.28092470536963,67.17311567847143
2019-10-29,Monsoon,81.95396939196314,,1.0,28.72711293248523,74.94794520547946,155,0,0,43.07521829332957,48.83289489684006
2019-10-30,Monsoon,58.88921389465915,,1.0,25.339391468813176,74.96438356164384,124,0,0,49.34077548772778,63.102685128814336
2019-10-31,Monsoon,79.49928584718518,,1.0,28.160284105379088,74.98082191780821,187,0,0,49.68630970113178,73.41129328156316
2019-11-01,Monsoon,52.12889899407469,,1.0,24.860372662989146,74.9972602739726,192,0,0,43.43778479272594,42.88918707598593
2019-11-02,Monsoon,59.2911302030188,,1.0,31.562599700181995,75.01369863013699,145,1,0,42.78835247985729,66.96893800881129
2019-11-03,Monsoon,114.61838137769932,,1.0,29.73005803499222,75.03013698630137,145,0,0,51.60945275785197,65.44839752814117
2019-11-04,Monsoon,111.89941092958364,,1.0,27.97402837417598,75.04657534246576,163,0,0,52.063577537699544,46.0674627141795
2019-11-05,Monsoon,114.42491501137586,,1.0,31.808559654540915,75.06301369863013,124,0,0,42.85757692785661,70.09868932758216
2019-11-06,Monsoon,66.45682109165779,,1.0,26.791091779887036,75.07945205479452,83,0,0,50.890688341668024,77.91366427946998
2019-11-07,Monsoon,70.20801234574054,,1.0,28.041249401140178,75.0958904109589,152,0,0,49.82989897867091,47.81138974547867
2019-11-08,Monsoon,66.67008089956286,,1.0,27.051416293916024,75.11232876712329,171,0,0,32.69508369977141,65.43333561732227
2019-11-09,Monsoon,105.26882428915019,,1.0,23.155584228162663,75.12876712328767,188,0,0,49.3848337515265,40.31785563168539
2019-11-10,Monsoon,62.64438501339276,,1.0,23.543376273373596,75.14520547945206,146,0,0,40.39952472198138,40.17989348569258
2019-11-11,Monsoon,98.24139592487046,,1.0,27.58906897236896,75.16164383561645,59,0,0,56.220338845216276,45.83399231212575
2019-11-12,Monsoon,61.761390507926265,,1.0,29.32955943130583,75.17808219178082,124,0,0,30.90741234268726,60.78743128131431
2019-11-13,Monsoon,56.04718546646022,,1.0,25.54375025529217,75.1945205479452,171,0,0,33.82675959165153,50.97118559470211
2019-11-14,Monsoon,112.34618339974415,,1.0,23.55045772141809,75.21095890410959,188,0,0,39.545674667754696,66.38846526856227
2019-11-15,Monsoon,68.50257683669896,,1.0,36.90323011114473,75.22739726027397,55,0,0,45.17514145558997,46.94215610502374
2019-11-16,Monsoon,71.90181054832296,,1.0,22.04910184594762,75.24383561643836,76,0,0,31.359640009895216,56.11740106950252
2019-11-17,Monsoon,86.79268811804376,,1.0,29.856320807679104,75.26027397260273,198,0,1,43.54885533570762,72.38748064775672
2019-11-18,Monsoon,102.09144040527529,,1.0,26.94987290473602,75.27671232876712,137,0,1,47.482344474741836,50.905638572512316
2019-11-19,Monsoon,78.55773516818793,,1.0,30.149165718839406,75.2931506849315,160,0,0,30.625711678631575,67.97260041166975
2019-11-20,Monsoon,58.79465091211252,,1.0,24.313801120405987,75.30958904109589,184,0,0,48.015711464611115,39.68941009122819
2019-11-21,Monsoon,71.11127255285851,,1.0,30.56775262208974,75.32602739726028,73,0,0,32.07212151839804,49.15418839103922
2019-11-22,Monsoon,73.08694462349308,,1.0,14.02666868268431,75.34246575342466,125,0,0,43.205151412639445,58.00153202393167
2019-11-23,Monsoon,85.959109786596,,1.0,28.709276107736663,75.35890410958905,173,0,0,56.351939070214385,63.36365893711872
2019-11-24,Monsoon,70.50315414441675,,1.0,12.321974552184562,75.37534246575342,152,0,0,39.311620929744066,57.48854161840655
2019-11-25,Monsoon,88.41357591458394,,1.0,27.28402682588801,75.3917808219178,84,0,0,39.741898388640095,48.82791969282738
2019-11-26,Monsoon,74.33595290571357,,1.0,25.154809022230097,75.40821917808219,125,0,0,54.51175702407771,68.9704035295306
2019-11-27,Monsoon,69.70657987829563,,1.0,21.292338267586487,75.42465753424658,62,0,0,44.256698595253525,52.53804319509094
2019-11-28,Monsoon,110.32329504451002,,1.0,25.001568262319303,75.44109589041096,61,0,0,42.53592868001712,70.76935923205944
2019-11-29,Monsoon,59.24836938756101,,1.0,25.05195008897613,75.45753424657534,198,0,0,58.151227204289526,68.16206046739956
2019-11-30,Monsoon,76.8043164289798,,1.0,41.3937674953238,75.47397260273972,152,0,0,51.30454647497277,55.44501861052652
2019-12-01,Monsoon,5.836446317016795,,1.0,26.9290514669709,75.4904109589041,132,0,1,58.49667692217728,39.79696352244794
2019-12-02,Monsoon,0.14695303277849625,,1.0,20.4461996732825,75.5068493150685,190,0,0,46.61420367541746,66.97047453921508
2019-12-03,Monsoon,7.504970226496026,,1.0,26.01017850340315,75.52328767123288,148,0,0,58.02358237906597,56.29386771011454
2019-12-04,Monsoon,6.684220730048187,,1.0,26.415271108800937,75.53972602739726,166,0,0,48.208471842302146,54.15599341835664
2019-12-05,Monsoon,7.587292705285254,,1.0,26.356944430422175,75.55616438356165,78,0,0,40.35429266337167,66.86197530657073
2019-12-06,Monsoon,2.5855257872475113,,1.0,21.96800825635421,75.57260273972602,94,0,1,54.215446894639385,65.7500182042212
2019-12-07,Monsoon,13.555834151231785,,1.0,24.3463944333513,75.58904109589041,73,0,0,52.66877538492406,40.64302922062616
2019-12-08,Monsoon,5.182626257737657,,1.0,27.634980809108857,75.6054794520548,126,0,0,42.868100740137095,49.04155736939418
2019-12-09,Monsoon,8.234907837629047,,1.0,18.08643957142004,75.62191780821918,146,1,0,42.465379084108875,57.86585606948227
2019-12-10,Monsoon,2.926223430853192,,1.0,33.39667185223023,75.63835616438357,190,0,0,43.26456292195704,76.0461504783003
2019-12-11,Monsoon,0.8530343484502745,,1.0,34.97312489234991,75.65479452054794,133,0,0,30.461728021545355,42.031880692141584
2019-12-12,Monsoon,9.144715530628066,,1.0,28.37612827339035,75.67123287671232,125,0,0,45.975152477283174,60.53495751691866
2019-12-13,Monsoon,15.622236548490587,,1.0,20.79373658997116,75.68767123287671,122,1,0,36.421857930963235,49.29957714858777
2019-12-14,Monsoon,19.438606507738477,,1.0,19.900115596996052,75.7041095890411,73,0,0,42.931909806563304,46.583805929323546
2019-12-15,Monsoon,16.25296061945139,,1.0,25.17952245023422,75.72054794520548,64,0,0,30.819538874250483,65.7994919084288
2019-12-16,Monsoon,10.761576922578854,,1.0,22.955246740414143,75.73698630136987,183,0,0,43.958300560509855,59.91632675606998
2019-12-17,Monsoon,7.9594698765216325,,1.0,33.91521599702041,75.75342465753424,66,0,0,35.75577204817321,77.20698584858906
2019-12-18,Monsoon,6.153406901818812,,1.0,28.839847761964776,75.76986301369863,140,0,0,43.55267640761825,60.624250684840185
2019-12-19,Monsoon,10.130327313150659,,1.0,35.4965643798117,75.78630136986301,65,0,0,31.98658844938271,41.09484554256367
2019-12-20,Monsoon,6.825581893205436,,1.0,37.74248256131201,75.8027397260274,137,0,0,55.02677996406155,73.15694335411541
2019-12-21,Monsoon,5.414040668908655,,1.0,28.786308495630642,75.81917808219178,190,0,0,53.27665294564062,71.34490902943075
2019-12-22,Monsoon,2.228751110912326,,1.0,24.53236596376772,75.83561643835617,96,0,0,45.43818519745106,47.92299192918632
2019-12-23,Monsoon,17.562381440752294,,1.0,32.11720630880555,75.85205479452054,107,0,0,30.04813677807682,71.00791904071536
2019-12-24,Monsoon,11.57510144681585,,1.0,26.076916828097385,75.86849315068493,78,0,0,56.65021830081892,52.9130305776226
2019-12-25,Monsoon,13.740967040809014,Christmas,1.2,25.203481926441828,75.88493150684931,127,0,0,30.020815444838878,36.14092882570061
2019-12-26,Monsoon,17.50741525209336,,1.0,34.087623114079406,75.9013698630137,167,0,0,34.7848846976301,59.98593537295449
2019-12-27,Monsoon,12.850306917222646,,1.0,28.84731749512201,75.91780821917808,100,0,1,33.1769439581666,42.454550180564794
2019-12-28,Monsoon,0.05715782664091451,,1.0,30.287941375352986,75.93424657534247,129,0,0,51.282656761088504,42.46771755268183
2019-12-29,Monsoon,14.989948678922149,,1.0,28.147035630588295,75.95068493150684,126,0,0,45.31696565452923,75.91377188495288
2019-12-30,Monsoon,10.646154298534945,,1.0,28.806573747216508,75.96712328767123,131,0,0,41.957749579796186,53.832524422994105
